go_id	go_term	go_domain	size	genes
GO:0000001	mitochondrion inheritance	biological_process	2	EndoG|larp
GO:0000002	mitochondrial genome maintenance	biological_process	5	CG11077|DNApol-gamma35|Top3alpha|mtDNA-helicase|mtSSB
GO:0000003	reproduction	biological_process	9	CHOp24|bai|dnc|eca|loj|opm|p24-1|p24-2|tra2
GO:0000009	alpha-1,6-mannosyltransferase activity	molecular_function	1	CG8412
GO:0000010	trans-hexaprenyltranstransferase activity	molecular_function	2	CG10585|qless
GO:0000012	single strand break repair	biological_process	3	CG5316|CG6171|XRCC1
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	5	CG2990|Ercc1|Gen|mei-9|mus201
GO:0000015	phosphopyruvate hydratase complex	cellular_component	1	Eno
GO:0000022	mitotic spindle elongation	biological_process	80	CG8636|Cenp-C|EF2|Eb1|Mtor|Nnp-1|Patronin|Pomp|Pp1-87B|Prosalpha2|Prosalpha3|Prosbeta5|Prosbeta7|Pvr|Rbm13|Rok|RpL10|RpL10Ab|RpL11|RpL12|RpL13|RpL14|RpL17|RpL18|RpL18A|RpL19|RpL21|RpL22|RpL23|RpL24|RpL26|RpL27|RpL27A|RpL28|RpL3|RpL30|RpL31|RpL32|RpL35|RpL36A|RpL37A|RpL39|RpL6|RpL7|RpL7A|RpL8|RpL9|RpS11|RpS13|RpS15|RpS15Aa|RpS15Ab|RpS16|RpS18|RpS30|RpS3A|RpS4|RpS5a|RpS6|RpS9|Rpn1|Rpn12|Rpn8|Rpt2|chb|cid|eIF-1A|eIF-2alpha|eIF-2beta|eIF-4E|eIF-4a|eIF3-S10|eIF4G|mei-38|msps|ncd|ssp2|ssp3|ssp5|sta
GO:0000026	alpha-1,2-mannosyltransferase activity	molecular_function	2	CG11306|CG45068
GO:0000027	ribosomal large subunit assembly	biological_process	2	CG11583|RpL5
GO:0000028	ribosomal small subunit assembly	biological_process	2	RpS17|sta
GO:0000030	mannosyltransferase activity	molecular_function	5	CG11851|CG12006|CG45068|CG6659|PIG-V
GO:0000036	ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process	molecular_function	1	mtacp1
GO:0000038	very long-chain fatty acid metabolic process	biological_process	2	CG31522|CG31523
GO:0000041	transition metal ion transport	biological_process	1	Mvl
GO:0000042	protein targeting to Golgi	biological_process	11	Arl1|GCC185|GCC88|Gmap|Golgin245|KrT95D|S|SCAP|cbs|qtc|wbl
GO:0000045	autophagic vacuole assembly	biological_process	6	Atg12|Atg18a|Atg18b|Atg9|CG11975|SH3PX1
GO:0000046	autophagic vacuole fusion	biological_process	14	CG32350|Snap29|Syx17|Trpml|Vamp7|Vps16A|Vps25|Vps28|Vps39|Vps4|car|dor|fab1|lt
GO:0000049	tRNA binding	molecular_function	10	Aats-cys|Aats-tyr|CG10189|CG2263|CG4573|CG8078|CG8235|Slimp|eIF-2alpha|eIF-2beta
GO:0000050	urea cycle	biological_process	1	CG1315
GO:0000053	argininosuccinate metabolic process	biological_process	1	CG1315
GO:0000054	ribosomal subunit export from nucleus	biological_process	1	Ns3
GO:0000055	ribosomal large subunit export from nucleus	biological_process	2	Mys45A|Nmd3
GO:0000059	protein import into nucleus, docking	biological_process	2	Fs(2)Ket|Nup214
GO:0000060	protein import into nucleus, translocation	biological_process	3	Grip|cry|exd
GO:0000062	fatty-acyl-CoA binding	molecular_function	10	CG14232|CG15829|CG17896|CG33713|CG5804|CG8498|CG8628|CG8629|CG8814|Dbi
GO:0000064	L-ornithine transmembrane transporter activity	molecular_function	1	CG1628
GO:0000066	mitochondrial ornithine transport	biological_process	1	CG1628
GO:0000070	mitotic sister chromatid segregation	biological_process	29	CG3326|Cap-D2|Cap-G|CycA|Hmr|Kat60|Klp10A|Klp59C|Lhr|Pp1-87B|RecQ5|Rpn10|Smc5|Sse|Top2|Zw10|barr|bel|chb|glu|ial|luna|mst|neb|pim|rod|spas|thr|toc
GO:0000076	DNA replication checkpoint	biological_process	5	CG10336|RfC4|dup|mei-41|nej
GO:0000077	DNA damage checkpoint	biological_process	11	14-3-3epsilon|Rad1|Rad9|RfC4|grp|lok|mei-41|mof|mus304|pr-set7|timeout
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	biological_process	16	CG16903|CG30291|CG40191|CG6345|Cdk7|CycA|CycB|CycB3|CycC|CycD|CycH|CycK|CycT|CycY|dap|koko
GO:0000082	G1/S transition of mitotic cell cycle	biological_process	14	CycC|CycE|E2f|E2f2|PpV|Ras85D|Rca1|Rheb|cdc2|cdc2c|dap|eIF4G|eIF4G2|wts
GO:0000083	regulation of transcription involved in G1/S transition of mitotic cell cycle	biological_process	1	E2f
GO:0000086	G2/M transition of mitotic cell cycle	biological_process	8	CycA|CycB|Egfr|Myt1|cdc2|cdc2c|spi|stg
GO:0000087	mitotic M phase	biological_process	2	stg|twe
GO:0000089	mitotic metaphase	biological_process	1	sub
