go_id	go_term	go_domain	size	genes
GO:0000034	adenine deaminase activity	molecular_function	1	ade
GO:0000036	ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process	molecular_function	1	acpP
GO:0000049	tRNA binding	molecular_function	1	LMOf2365_1629
GO:0000105	histidine biosynthetic process	biological_process	9	fhs|hisA|hisB|hisC|hisD|hisE|hisF|hisG|hisI
GO:0000107	imidazoleglycerol-phosphate synthase activity	molecular_function	1	hisF
GO:0000154	rRNA modification	biological_process	2	ksgA|sun
GO:0000155	phosphorelay sensor kinase activity	molecular_function	12	LMOf2365_0308|LMOf2365_1183|LMOf2365_1397|LMOf2365_1527|LMOf2365_1766|LMOf2365_2035|LMOf2365_2392|LMOf2365_2554|agrC|degU|kdpD|resE
GO:0000156	phosphorelay response regulator activity	molecular_function	15	LMOf2365_0307|LMOf2365_1043|LMOf2365_1182|LMOf2365_1396|LMOf2365_1526|LMOf2365_1770|LMOf2365_2034|LMOf2365_2393|LMOf2365_2554|LMOf2365_2555|agrA|kdpE|phoP|resD|resE
GO:0000160	phosphorelay signal transduction system	biological_process	25	LMOf2365_0307|LMOf2365_0308|LMOf2365_1043|LMOf2365_1182|LMOf2365_1183|LMOf2365_1396|LMOf2365_1397|LMOf2365_1526|LMOf2365_1527|LMOf2365_1766|LMOf2365_1770|LMOf2365_2034|LMOf2365_2035|LMOf2365_2392|LMOf2365_2393|LMOf2365_2554|LMOf2365_2555|agrA|agrC|degU|kdpD|kdpE|phoP|resD|resE
GO:0000162	tryptophan biosynthetic process	biological_process	6	trpA|trpB|trpC|trpD|trpE|trpG
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	molecular_function	1	ksgA
GO:0000271	polysaccharide biosynthetic process	biological_process	10	LMOf2365_0558|LMOf2365_0724|LMOf2365_1095|LMOf2365_1097|LMOf2365_1102|LMOf2365_1646|LMOf2365_1647|LMOf2365_2492|LMOf2365_2526|LMOf2365_2741
GO:0000286	alanine dehydrogenase activity	molecular_function	1	ald
GO:0000294	nuclear-transcribed mRNA catabolic process, endonucleolytic cleavage-dependent decay	biological_process	1	LMOf2365_0861
GO:0000309	nicotinamide-nucleotide adenylyltransferase activity	molecular_function	1	nadD
GO:0000774	adenyl-nucleotide exchange factor activity	molecular_function	1	grpE
GO:0000910	cytokinesis	biological_process	13	LMOf2365_1088|LMOf2365_1405|LMOf2365_1628|LMOf2365_2066|LMOf2365_2398|LMOf2365_2399|LMOf2365_2666|LMOf2365_2667|LMOf2365_2778|LMOf2365_2782|divIVA|ftsH|ftsZ
GO:0001510	RNA methylation	biological_process	3	LMOf2365_0253|LMOf2365_0956|LMOf2365_1227
GO:0001539	cilium or flagellum-dependent cell motility	biological_process	6	flgB|flgC|flgD|fliD|fliF|fliM
