go_id	go_term	go_domain	size	genes
GO:0000002	mitochondrial genome maintenance	biological_process	1	MEF2A
GO:0000012	single strand break repair	biological_process	1	LOC100513764
GO:0000015	phosphopyruvate hydratase complex	cellular_component	1	ENO3
GO:0000028	ribosomal small subunit assembly	biological_process	2	RPS15|RPSA
GO:0000042	protein targeting to Golgi	biological_process	1	OPTN
GO:0000045	autophagic vacuole assembly	biological_process	2	BECN1|RAB1A
GO:0000050	urea cycle	biological_process	2	ARG1|OTC
GO:0000056	ribosomal small subunit export from nucleus	biological_process	1	RPS15
GO:0000060	protein import into nucleus, translocation	biological_process	7	IFNG|MT-III|NFKBIA|OPRD1|TGFB1|TNF|TP53
GO:0000077	DNA damage checkpoint	biological_process	1	ATM
GO:0000082	G1/S transition of mitotic cell cycle	biological_process	2	CDK4|INHBA
GO:0000086	G2/M transition of mitotic cell cycle	biological_process	4	ARPP-19|BIRC5|CDC25C|ENSA
GO:0000103	sulfate assimilation	biological_process	1	TXN
GO:0000104	succinate dehydrogenase activity	molecular_function	1	SDHC
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	biological_process	30	AURKB|CALR|CAV1|CELA1|DMRT-1|EDNRB|FASLG|FGF9|FOXL2|HOPX|ID2|LEP|LMCD1|MEF2A|MEF2C|NR0B1|PKIG|POU5F1|PPARG|PROP1|PTH|SMYD2|TNF|TP53|TRAF6|TSC22D3|TXN|TXNIP|VDR|VEGFA
GO:0000123	histone acetyltransferase complex	cellular_component	1	OGT
GO:0000132	establishment of mitotic spindle orientation	biological_process	1	PAFAH1B1
GO:0000137	Golgi cis cisterna	cellular_component	1	TMEM59
GO:0000138	Golgi trans cisterna	cellular_component	1	TMEM59
GO:0000139	Golgi membrane	cellular_component	24	ARL3|B3GALNT1|B3GNT5|CAV1|CAV2|CAV3|CLC-5|FAAH|GAD2|GCNT7|LEPROT|MGAT2|MGAT4C|NRAS|NST|PSEN2|RAB14|SCAP|SGMS1|SLC35D1|SREBF1|TMCO1|TMEM59|TNFRSF1A
GO:0000146	microfilament motor activity	molecular_function	2	MYH7|MYL6
GO:0000155	phosphorelay sensor kinase activity	molecular_function	1	CASS4
GO:0000159	protein phosphatase type 2A complex	cellular_component	3	PPP2R1A|PPP2R2A|PPP2R2B
GO:0000160	phosphorelay signal transduction system	biological_process	1	CASS4
GO:0000165	MAPK cascade	biological_process	9	CAV1|CCL2|IL18|MEF2A|MEF2C|MOS|MYC|SLC11A1|TGFB1
GO:0000166	nucleotide binding	molecular_function	11	APOA1BP|HPRT1|PPARGC-1|PTBP1|RBM4B|SNRPA|SRSF1|SRSF2|VDAC1|VDAC1P5|VDAC2
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	biological_process	1	EIF4A3
GO:0000185	activation of MAPKKK activity	biological_process	1	TNF
GO:0000186	activation of MAPKK activity	biological_process	2	CART|MOS
GO:0000187	activation of MAPK activity	biological_process	8	GHRL|KIT|MOS|PLA2G1B|PRKAA1|SOD1|TGFA|TNF
GO:0000188	inactivation of MAPK activity	biological_process	1	CAV1
GO:0000212	meiotic spindle organization	biological_process	1	MOS
GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain	cellular_component	1	ATP6V1H
GO:0000226	microtubule cytoskeleton organization	biological_process	3	GAPDH|TTL|TUBA1B
GO:0000228	nuclear chromosome	cellular_component	1	TOPOII
GO:0000245	spliceosomal complex assembly	biological_process	1	DDX39B
GO:0000253	3-keto sterol reductase activity	molecular_function	1	DHRS4
GO:0000254	C-4 methylsterol oxidase activity	molecular_function	1	MSMO1
GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	cellular_component	2	ATP5I|ATP8
GO:0000287	magnesium ion binding	molecular_function	14	ADSS|ADSSL1|ATP4A|ENO3|EPHX2|HPRT1|IDH2|IMPA1|NEK6|OXSR1|PRKACB|SNCA|TOPOII|WEE1B
GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	biological_process	1	DCPS
GO:0000293	ferric-chelate reductase activity	molecular_function	1	CYB561
GO:0000302	response to reactive oxygen species	biological_process	1	HYAL1
GO:0000303	response to superoxide	biological_process	1	SOD1
GO:0000307	cyclin-dependent protein kinase holoenzyme complex	cellular_component	2	CCND2|CDK4
GO:0000338	protein deneddylation	biological_process	1	COPS4
GO:0000340	RNA 7-methylguanosine cap binding	molecular_function	1	DCPS
GO:0000346	transcription export complex	cellular_component	1	DDX39B
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	biological_process	3	EIF4A3|MYOD1|PTBP1
GO:0000387	spliceosomal snRNP assembly	biological_process	1	SNRPE
GO:0000390	spliceosomal complex disassembly	biological_process	1	STIP
GO:0000395	mRNA 5'-splice site recognition	biological_process	1	SRSF1
GO:0000398	mRNA splicing, via spliceosome	biological_process	1	SNRPA
GO:0000413	protein peptidyl-prolyl isomerization	biological_process	1	PPIA
GO:0000422	mitochondrion degradation	biological_process	1	FUNDC2
GO:0000502	proteasome complex	cellular_component	2	TBP10|UCHL5
GO:0000712	resolution of meiotic recombination intermediates	biological_process	1	TOPOII
GO:0000723	telomere maintenance	biological_process	1	ATM
GO:0000733	DNA strand renaturation	biological_process	1	TP53
GO:0000737	DNA catabolic process, endonucleolytic	biological_process	4	DNASE1|DNASE1L1|DNASE2|RPS3
GO:0000738	DNA catabolic process, exonucleolytic	biological_process	1	APTX
GO:0000775	chromosome, centromeric region	cellular_component	5	AURKB|BIRC5|PPP2CA|PPP2CB|PPP2R1A
GO:0000776	kinetochore	cellular_component	1	PSEN2
GO:0000777	condensed chromosome kinetochore	cellular_component	1	BIRC5
GO:0000780	condensed nuclear chromosome, centromeric region	cellular_component	1	AURKA
GO:0000785	chromatin	cellular_component	5	CCND2|CDK4|HMGN2|MAGED1|PPP1R10
GO:0000786	nucleosome	cellular_component	4	H3F3A|LOC100513764|PRM1|PRM2
GO:0000790	nuclear chromatin	cellular_component	5	ACTB|AR|IRF1|SMAD4|TP53
GO:0000793	condensed chromosome	cellular_component	3	HMGB1|HMGB2|TOPOII
GO:0000819	sister chromatid segregation	biological_process	1	TOPOII
GO:0000902	cell morphogenesis	biological_process	4	ARHGEF2|CLU|TGFB2|VDR
GO:0000910	cytokinesis	biological_process	6	ARL3|BCL2L1|BECN1|BIRC5|PIK3C3|RAB11A
GO:0000922	spindle pole	cellular_component	4	CDC20|NEK6|PPP2CA|PPP2CB
GO:0000975	regulatory region DNA binding	molecular_function	1	IRF3
GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	molecular_function	4	MEF2A|MEF2C|PLAGL1|RXRG
GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	molecular_function	5	ACTB|IRF1|MYF6|MYOG|POU5F1
GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	molecular_function	2	FOS|TP53
GO:0000980	RNA polymerase II distal enhancer sequence-specific DNA binding	molecular_function	1	ACTB
GO:0000981	sequence-specific DNA binding RNA polymerase II transcription factor activity	molecular_function	4	FOXL2|MEF2A|MEF2C|TP53
GO:0000983	RNA polymerase II core promoter sequence-specific DNA binding transcription factor activity	molecular_function	2	MEF2C|STAT1
GO:0000987	core promoter proximal region sequence-specific DNA binding	molecular_function	3	DMRT-1|SMAD3|SMAD4
GO:0000993	RNA polymerase II core binding	molecular_function	1	SMYD2
GO:0001012	RNA polymerase II regulatory region DNA binding	molecular_function	1	PPARG
GO:0001046	core promoter sequence-specific DNA binding	molecular_function	3	PPARG|SOX9|TP53
GO:0001047	core promoter binding	molecular_function	2	MYOD1|MYOG
GO:0001076	RNA polymerase II transcription factor binding transcription factor activity	molecular_function	1	SMAD4
GO:0001077	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription	molecular_function	6	MEF2C|MYOG|POU5F1|SOX9|TP53|WT1
GO:0001085	RNA polymerase II transcription factor binding	molecular_function	3	CARP|SMAD4|TP53
GO:0001102	RNA polymerase II activating transcription factor binding	molecular_function	1	EGR2
GO:0001103	RNA polymerase II repressing transcription factor binding	molecular_function	1	STAT3
GO:0001104	RNA polymerase II transcription cofactor activity	molecular_function	1	MED7
GO:0001105	RNA polymerase II transcription coactivator activity	molecular_function	1	CARP
GO:0001158	enhancer sequence-specific DNA binding	molecular_function	1	SOX9
GO:0001228	RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription	molecular_function	4	MYF6|MYOG|PLAGL1|PPARG
GO:0001302	replicative cell aging	biological_process	1	ROMO1
GO:0001501	skeletal system development	biological_process	2	SOX9|VDR
GO:0001502	cartilage condensation	biological_process	1	SOX9
GO:0001503	ossification	biological_process	9	ALOX12|IBSP|IGF2|LTF|MGP|MYOG|NPPC|SPP1|TRAF6
GO:0001504	neurotransmitter uptake	biological_process	1	ATP1A2
GO:0001515	opioid peptide activity	molecular_function	1	PDYN
GO:0001516	prostaglandin biosynthetic process	biological_process	4	FAM213B|MIF|PTGDS|TBXAS1
GO:0001520	outer dense fiber	cellular_component	1	AK1
