go_id	go_term	go_domain	size	genes
GO:0000002	mitochondrial genome maintenance	biological_process	1	MEF2A
GO:0000003	reproduction	biological_process	2	LOC100513764|STAT3
GO:0000012	single strand break repair	biological_process	1	LOC100513764
GO:0000015	phosphopyruvate hydratase complex	cellular_component	1	ENO3
GO:0000018	regulation of DNA recombination	biological_process	5	CD40|IFNG|IL2|IL4|TGFB1
GO:0000028	ribosomal small subunit assembly	biological_process	2	RPS15|RPSA
GO:0000030	mannosyltransferase activity	molecular_function	1	DPM1
GO:0000041	transition metal ion transport	biological_process	12	COX17|CTR1|FTH1|ICA|IREB2|LTF|MT-III|SFXN1|TCN1|TF|TFRC|ZP3
GO:0000042	protein targeting to Golgi	biological_process	1	OPTN
GO:0000045	autophagic vacuole assembly	biological_process	2	BECN1|RAB1A
GO:0000050	urea cycle	biological_process	2	ARG1|OTC
GO:0000054	ribosomal subunit export from nucleus	biological_process	1	RPS15
GO:0000056	ribosomal small subunit export from nucleus	biological_process	1	RPS15
GO:0000060	protein import into nucleus, translocation	biological_process	7	IFNG|MT-III|NFKBIA|OPRD1|TGFB1|TNF|TP53
GO:0000062	fatty-acyl-CoA binding	molecular_function	1	DBI
GO:0000075	cell cycle checkpoint	biological_process	9	ATM|AURKB|BCL2L1|BIRC5|HORMAD1|NEK6|RAP80|TGFB1|TOPOII
GO:0000077	DNA damage checkpoint	biological_process	3	ATM|NEK6|RAP80
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	biological_process	2	CCND2|WEE1B
GO:0000082	G1/S transition of mitotic cell cycle	biological_process	2	CDK4|INHBA
GO:0000086	G2/M transition of mitotic cell cycle	biological_process	4	ARPP-19|BIRC5|CDC25C|ENSA
GO:0000096	sulfur amino acid metabolic process	biological_process	3	BHMT|CTH|DPEP1
GO:0000097	sulfur amino acid biosynthetic process	biological_process	2	BHMT|CTH
GO:0000103	sulfate assimilation	biological_process	1	TXN
GO:0000104	succinate dehydrogenase activity	molecular_function	3	SDHA|SDHB|SDHC
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	biological_process	31	AURKB|CALR|CAV1|CELA1|DMRT-1|EDNRB|FASLG|FGF9|FOXL2|HMGB1|HOPX|ID2|LEP|LMCD1|MEF2A|MEF2C|NR0B1|PKIG|POU5F1|PPARG|PROP1|PTH|SMYD2|TNF|TP53|TRAF6|TSC22D3|TXN|TXNIP|VDR|VEGFA
GO:0000123	histone acetyltransferase complex	cellular_component	2	ACTB|OGT
GO:0000132	establishment of mitotic spindle orientation	biological_process	1	PAFAH1B1
GO:0000137	Golgi cis cisterna	cellular_component	1	TMEM59
GO:0000138	Golgi trans cisterna	cellular_component	1	TMEM59
