go_id	go_term	go_domain	size	genes
GO:0000002	mitochondrial genome maintenance	biological_process	2	mrpl17|pif1
GO:0000003	reproduction	biological_process	1	chaf1b
GO:0000009	alpha-1,6-mannosyltransferase activity	molecular_function	25	alg12|b3galnt2|b4gat1|fut10|fut11|galnt1|galnt11|galnt12|galnt13|galnt14|galnt18a|galnt18b|galnt2|galnt6|galnt7|galnt8a.1|galnt8a.2|galnt8b|glt8d1|gyltl1b|pigb|pigm|poc1bl|pomgnt2|si:ch211-214j24.2
GO:0000012	single strand break repair	biological_process	1	xrcc1
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	2	ercc4|rbbp8
GO:0000015	phosphopyruvate hydratase complex	cellular_component	5	eno1a|eno1b|eno2|eno3|eno4
GO:0000026	alpha-1,2-mannosyltransferase activity	molecular_function	24	b3galnt2|b4gat1|fut10|fut11|galnt1|galnt11|galnt12|galnt13|galnt14|galnt18a|galnt18b|galnt2|galnt6|galnt7|galnt8a.1|galnt8a.2|galnt8b|glt8d1|gyltl1b|pigb|pigm|poc1bl|pomgnt2|si:ch211-214j24.2
GO:0000027	ribosomal large subunit assembly	biological_process	2	rpf1|rpf2
GO:0000028	ribosomal small subunit assembly	biological_process	6	eral1|pwp2h|rps15|rps17|rpsa|rrp7a
GO:0000030	mannosyltransferase activity	molecular_function	31	alg1|alg12|alg3|alg9|b3galnt2|b4gat1|dpy19l1l|fut10|fut11|galnt1|galnt11|galnt12|galnt13|galnt14|galnt18a|galnt18b|galnt2|galnt6|galnt7|galnt8a.1|galnt8a.2|galnt8b|glt8d1|gyltl1b|pigb|pigm|poc1bl|pomgnt2|pomt1|pomt2|si:ch211-214j24.2
GO:0000033	alpha-1,3-mannosyltransferase activity	molecular_function	24	b3galnt2|b4gat1|fut10|fut11|galnt1|galnt11|galnt12|galnt13|galnt14|galnt18a|galnt18b|galnt2|galnt6|galnt7|galnt8a.1|galnt8a.2|galnt8b|glt8d1|gyltl1b|pigb|pigm|poc1bl|pomgnt2|si:ch211-214j24.2
GO:0000042	protein targeting to Golgi	biological_process	5	gcc1|golga1|optn|sys1|trip11
GO:0000045	autophagic vacuole assembly	biological_process	31	atg101|atg13|atg16l1|atg3|atg4a|atg4b|atg4c|atg4da|atg5|atg9a|atg9b|becn1|gabarapa|gabarapl2|map1lc3a|map1lc3b|map1lc3c|nsfl1c|rab1a|rab23|si:ch1073-143l10.2|tp53inp1|ubxn2a|ulk1a|ulk1b|ulk3|wdr45|wdr45b|wipi1|wipi2|zgc:92606
GO:0000046	autophagic vacuole fusion	biological_process	5	atp6v0a1a|si:ch211-251f6.6|stx17|tecpr1a|tecpr1b
GO:0000049	tRNA binding	molecular_function	14	aars|aimp1|ctu1|ctu2|fars2|farsa|mettl1|sepsecs|si:dkey-71l1.3|trmu|tyw5|wu:fj08f03|xpot|yars
