go_id	go_term	go_domain	size	genes
GO:0000002	mitochondrial genome maintenance	biological_process	2	mrpl17|pif1
GO:0000003	reproduction	biological_process	1	chaf1b
GO:0000009	alpha-1,6-mannosyltransferase activity	molecular_function	26	alg12|alg2|b3galnt2|b4gat1|fut10|fut11|galnt1|galnt11|galnt12|galnt13|galnt14|galnt18a|galnt18b|galnt2|galnt6|galnt7|galnt8a.1|galnt8a.2|galnt8b|glt8d1|gyltl1b|pigb|pigm|poc1bl|pomgnt2|si:ch211-214j24.2
GO:0000012	single strand break repair	biological_process	1	xrcc1
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	2	ercc4|rbbp8
GO:0000015	phosphopyruvate hydratase complex	cellular_component	5	eno1a|eno1b|eno2|eno3|eno4
GO:0000018	regulation of DNA recombination	biological_process	6	fign|fignl1|msh2|msh6|parpbp|wu:fc13c02
GO:0000026	alpha-1,2-mannosyltransferase activity	molecular_function	25	alg11|b3galnt2|b4gat1|fut10|fut11|galnt1|galnt11|galnt12|galnt13|galnt14|galnt18a|galnt18b|galnt2|galnt6|galnt7|galnt8a.1|galnt8a.2|galnt8b|glt8d1|gyltl1b|pigb|pigm|poc1bl|pomgnt2|si:ch211-214j24.2
GO:0000027	ribosomal large subunit assembly	biological_process	2	rpf1|rpf2
GO:0000028	ribosomal small subunit assembly	biological_process	6	eral1|pwp2h|rps15|rps17|rpsa|rrp7a
GO:0000030	mannosyltransferase activity	molecular_function	36	alg1|alg11|alg12|alg2|alg3|alg9|b3galnt2|b4gat1|dpm1|dpm2|dpm3|dpy19l1l|fut10|fut11|galnt1|galnt11|galnt12|galnt13|galnt14|galnt18a|galnt18b|galnt2|galnt6|galnt7|galnt8a.1|galnt8a.2|galnt8b|glt8d1|gyltl1b|pigb|pigm|poc1bl|pomgnt2|pomt1|pomt2|si:ch211-214j24.2
GO:0000033	alpha-1,3-mannosyltransferase activity	molecular_function	24	b3galnt2|b4gat1|fut10|fut11|galnt1|galnt11|galnt12|galnt13|galnt14|galnt18a|galnt18b|galnt2|galnt6|galnt7|galnt8a.1|galnt8a.2|galnt8b|glt8d1|gyltl1b|pigb|pigm|poc1bl|pomgnt2|si:ch211-214j24.2
GO:0000038	very long-chain fatty acid metabolic process	biological_process	4	elovl2|elovl4a|elovl4b|hacd3
