go_id	go_term	go_domain	size	genes
GO:0000023	maltose metabolic process	biological_process	1	1168722
GO:0000041	transition metal ion transport	biological_process	2	1169558|1169702
GO:0000096	sulfur amino acid metabolic process	biological_process	1	1171264
GO:0000097	sulfur amino acid biosynthetic process	biological_process	1	1171264
GO:0000104	succinate dehydrogenase activity	molecular_function	2	1168275|1172176
GO:0000105	histidine biosynthetic process	biological_process	2	1169814|1169819
GO:0000154	rRNA modification	biological_process	1	1169024
GO:0000155	phosphorelay sensor kinase activity	molecular_function	40	1167959|1168229|1168412|1168445|1168487|1168706|1168824|1169056|1169236|1169365|1169705|1169849|1169886|1169929|1170250|1170251|1170252|1170441|1170520|1170580|1170856|1170923|1170992|1171133|1171261|1171344|1171534|1171613|1171630|1171765|1171779|1171989|1172024|1172042|1172073|1172083|1172205|1172219|1172230|1172296
GO:0000156	phosphorelay response regulator activity	molecular_function	44	1168228|1168414|1168440|1168445|1168488|1168706|1168707|1169056|1169235|1169364|1169628|1169848|1169862|1169870|1169930|1170087|1170140|1170245|1170246|1170247|1170248|1170251|1170254|1170349|1170441|1170521|1170827|1170890|1170922|1170991|1171133|1171345|1171630|1171631|1171766|1171778|1171990|1172025|1172042|1172082|1172206|1172218|1172229|1172297
GO:0000160	phosphorelay signal transduction system	biological_process	75	1167959|1168228|1168229|1168414|1168440|1168445|1168487|1168488|1168706|1168707|1168824|1169056|1169235|1169236|1169364|1169365|1169628|1169705|1169848|1169849|1169862|1169870|1169886|1169929|1169930|1170087|1170140|1170245|1170246|1170247|1170248|1170250|1170251|1170252|1170254|1170349|1170441|1170520|1170521|1170580|1170827|1170856|1170890|1170922|1170923|1170991|1170992|1171133|1171261|1171344|1171345|1171534|1171613|1171630|1171631|1171765|1171766|1171778|1171779|1171989|1171990|1172024|1172025|1172042|1172073|1172082|1172083|1172205|1172206|1172218|1172219|1172229|1172230|1172296|1172297
GO:0000162	tryptophan biosynthetic process	biological_process	4	1170706|1170707|1170708|1170709
GO:0000166	nucleotide binding	molecular_function	26	1167908|1167973|1168232|1168245|1168444|1168471|1169009|1169052|1169227|1169333|1169522|1169731|1170292|1170443|1170588|1170993|1171033|1171106|1171138|1171309|1171322|1171565|1171770|1171815|1172170|1172250
GO:0000270	peptidoglycan metabolic process	biological_process	21	1168092|1168096|1168162|1168299|1168300|1168520|1168840|1168993|1169954|1170978|1171385|1171449|1171585|1171822|1171823|1171824|1171825|1171826|1171827|1171828|1172244
GO:0000271	polysaccharide biosynthetic process	biological_process	25	1169447|1170189|1170854|1170861|1170865|1170866|1170868|1170870|1170873|1170874|1170875|1170879|1170881|1170882|1170884|1170886|1170964|1171780|1171784|1171975|1172261|1172263|1172264|1172268|1172270
GO:0000272	polysaccharide catabolic process	biological_process	1	1169304
GO:0000286	alanine dehydrogenase activity	molecular_function	1	1170029
GO:0000502	proteasome complex	cellular_component	1	1171770
GO:0000774	adenyl-nucleotide exchange factor activity	molecular_function	1	1169333
GO:0000906	6,7-dimethyl-8-ribityllumazine synthase activity	molecular_function	1	1171142
GO:0000910	cytokinesis	biological_process	15	1168759|1170031|1170281|1170482|1170897|1171819|1171821|1171824|1171830|1172331|1172332|1172518|1172519|1172602|1172626
GO:0000917	barrier septum assembly	biological_process	1	1171709
GO:0000988	protein binding transcription factor activity	molecular_function	1	1169742
GO:0000990	core RNA polymerase binding transcription factor activity	molecular_function	1	1169742
GO:0000996	core DNA-dependent RNA polymerase binding promoter specificity activity	molecular_function	1	1169742
GO:0001071	nucleic acid binding transcription factor activity	molecular_function	88	1167924|1167970|1168177|1168196|1168223|1168246|1168279|1168393|1168399|1168503|1168561|1168620|1168622|1168686|1168690|1168711|1168782|1168786|1168831|1168838|1168884|1168925|1169080|1169086|1169133|1169149|1169241|1169261|1169403|1169454|1169487|1169536|1169628|1169671|1169679|1169725|1169801|1169939|1169976|1170011|1170077|1170093|1170125|1170151|1170170|1170230|1170256|1170257|1170266|1170349|1170353|1170416|1170424|1170542|1170547|1170620|1170678|1170679|1170745|1170816|1170984|1171003|1171014|1171043|1171061|1171136|1171149|1171162|1171189|1171318|1171405|1171517|1171648|1171676|1171749|1171764|1171903|1171942|1172074|1172114|1172129|1172142|1172153|1172156|1172174|1172207|1172319|14002314
GO:0001510	RNA methylation	biological_process	9	1167928|1168823|1169378|1169952|1169991|1170760|1171132|1171572|1172119
GO:0001539	cilium or flagellum-dependent cell motility	biological_process	25	1168027|1170904|1170905|1170907|1170908|1170909|1170910|1170914|1170915|1170918|1170919|1170920|1170921|1170922|1170923|1170924|1170925|1170928|1170929|1170930|1170931|1170936|1170941|1170942|1170946
GO:0001882	nucleoside binding	molecular_function	25	1167908|1167973|1168232|1168245|1168444|1168471|1169009|1169052|1169227|1169522|1169731|1170292|1170443|1170588|1170993|1171033|1171106|1171138|1171309|1171322|1171565|1171770|1171815|1172170|1172250
GO:0001883	purine nucleoside binding	molecular_function	25	1167908|1167973|1168232|1168245|1168444|1168471|1169009|1169052|1169227|1169522|1169731|1170292|1170443|1170588|1170993|1171033|1171106|1171138|1171309|1171322|1171565|1171770|1171815|1172170|1172250
GO:0001906	cell killing	biological_process	2	1168029|1170751
