go_id	go_term	go_domain	size	genes
GO:0000003	reproduction	biological_process	1	GNRH1
GO:0000015	phosphopyruvate hydratase complex	cellular_component	3	ENO1|ENO2|ENO3
GO:0000028	ribosomal small subunit assembly	biological_process	3	ERAL1|RPS17L|RPSA
GO:0000042	protein targeting to Golgi	biological_process	2	OPTN|RAB6A
GO:0000045	autophagic vacuole assembly	biological_process	5	CTSD|NSFL1C|PSEN1|WDR45B|WIPI2
GO:0000046	autophagic vacuole fusion	biological_process	1	TECPR1
GO:0000049	tRNA binding	molecular_function	9	CARS|EARS2|EIF2A|FARSA|NSUN2|TRMT11|TRMU|TYW5|YARS
GO:0000050	urea cycle	biological_process	2	ASS1|OTC
GO:0000054	ribosomal subunit export from nucleus	biological_process	1	RAN
GO:0000055	ribosomal large subunit export from nucleus	biological_process	1	RAN
GO:0000056	ribosomal small subunit export from nucleus	biological_process	2	RAN|RPS15
GO:0000060	protein import into nucleus, translocation	biological_process	5	ARNTL|BCL6|IFNG|SIX3|SLC11A1
GO:0000062	fatty-acyl-CoA binding	molecular_function	1	ACBD5
GO:0000070	mitotic sister chromatid segregation	biological_process	1	KIF18B
GO:0000075	cell cycle checkpoint	biological_process	1	DCLRE1B
GO:0000076	DNA replication checkpoint	biological_process	2	DNA2|TIPIN
GO:0000077	DNA damage checkpoint	biological_process	4	CEP63|PTPN11|STT3A|USP28
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	biological_process	6	CCNA2|CCNB2|CCNB3|CCNC|CCNL2|CNPPD1
GO:0000082	G1/S transition of mitotic cell cycle	biological_process	6	ACVR1|CCND1|CCNE1|INHBA|TRIM71|USP37
GO:0000086	G2/M transition of mitotic cell cycle	biological_process	5	ARPP19|ENSA|KHDRBS1|MASTL|TPD52L1
GO:0000103	sulfate assimilation	biological_process	1	TXN
GO:0000104	succinate dehydrogenase activity	molecular_function	1	SDHA
GO:0000118	histone deacetylase complex	cellular_component	6	CIR1|HDAC1|HDAC2|HDAC3|HDAC4|TAL1
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	biological_process	54	BCL6|BMI1|CCND1|CDC73|EGR1|ETS2|FGFR2|FNIP1|FOXD3|FOXP1|FST|GATA2|GATA3|GATA6|H2AFY|HDAC1|HDAC3|HDAC9|HIC1|HOPX|HOXA2|HOXD8|ISL1|MAD2L2|MSX1|MSX2|MYC|NFIB|NFKB1|NR2F2|OLIG3|PAX6|PKIA|PSEN1|PTH|RARB|RBBP7|SMAD3|SMYD2|SOX14|SOX2|SOX3|SP3|STRAP|TAL1|TBX20|TENM2|TGIF1|THRB|TP53|UBE2I|VAX1|VEGFA|ZBTB7A
GO:0000123	histone acetyltransferase complex	cellular_component	2	ELP3|ING4
GO:0000124	SAGA complex	cellular_component	1	SUPT20H
GO:0000132	establishment of mitotic spindle orientation	biological_process	6	CENPA|EYA1|NDC80|NDE1|PAFAH1B1|PAX6
GO:0000138	Golgi trans cisterna	cellular_component	1	SGMS1
GO:0000139	Golgi membrane	cellular_component	43	BECN1|BOK|CAV1|CHP1|CHPT1|CHST10|CHST3|EGFR|FNDC3A|GBGT1|GLG1|GYLTL1B|HACE1|HRAS|HS2ST1|ITM2B|LARGE|LEPROT|MGAT4A|MGAT4C|MYO5A|NRAS|NSG1|PDCD10|PSEN1|PSEN2|RAB14|RAB2A|RAB33B|RAB6A|SEC16B|SEC22B|SEC23B|SH3GLB1|SLC39A13|SLC9A8|ST6GALNAC1|STX6|SURF4|TMEM167A|TPST2|TRAPPC3|WLS
GO:0000145	exocyst	cellular_component	1	RAB10
GO:0000146	microfilament motor activity	molecular_function	3	MYH9|MYO1A|MYO5A
GO:0000151	ubiquitin ligase complex	cellular_component	5	BMI1|DCUN1D1|DYRK2|STUB1|UBE2V1
GO:0000152	nuclear ubiquitin ligase complex	cellular_component	1	BRE
GO:0000159	protein phosphatase type 2A complex	cellular_component	2	PPP2CB|PPP2R2D
GO:0000164	protein phosphatase type 1 complex	cellular_component	1	SHOC2
GO:0000165	MAPK cascade	biological_process	5	EPGN|MAPK6|MOS|MYC|TAOK3
GO:0000166	nucleotide binding	molecular_function	29	C19H17ORF85|CELF1|CELF2|CPSF6|CRY1|DAZL|ESRP2|HNRNPDL|HPRT1|IGF2BP1|IGF2BP3|ITPA|KIAA0430|LOC422214|NCL|NT5C2|NT5C3A|NT5C3B|PSPC1|RBM22|RBM24|RBM38|RBPMS2|RCAN3|RDM1|SETD1B|SRSF1|SRSF2|TARDBP
GO:0000175	3'-5'-exoribonuclease activity	molecular_function	2	CNOT7|PAN2
GO:0000182	rDNA binding	molecular_function	2	GTF2H5|H2AFY
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	biological_process	4	EIF4A3|LOC422214|NCBP1|PNRC2
GO:0000186	activation of MAPKK activity	biological_process	3	FGF2|MOS|PSEN1
GO:0000187	activation of MAPK activity	biological_process	6	CHRNA7|EPGN|KIT|MOS|NTF3|PTPN11
GO:0000188	inactivation of MAPK activity	biological_process	1	DUSP4
GO:0000209	protein polyubiquitination	biological_process	5	BCL2|DDB2|DTL|MARCH5|STUB1
GO:0000212	meiotic spindle organization	biological_process	1	MOS
GO:0000213	tRNA-intron endonuclease activity	molecular_function	1	TSEN2
GO:0000214	tRNA-intron endonuclease complex	cellular_component	2	CLP1|TSEN2
GO:0000220	vacuolar proton-transporting V-type ATPase, V0 domain	cellular_component	1	ATP6V0A1
GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain	cellular_component	1	AGTPBP1
GO:0000224	peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity	molecular_function	1	NGLY1
GO:0000226	microtubule cytoskeleton organization	biological_process	3	GAPDH|MAP6|MAP7
GO:0000228	nuclear chromosome	cellular_component	2	HIST1H47|RAD51
GO:0000235	astral microtubule	cellular_component	2	KIF18B|PAFAH1B1
GO:0000242	pericentriolar material	cellular_component	1	LCK
GO:0000243	commitment complex	cellular_component	1	SNRPC
GO:0000244	spliceosomal tri-snRNP complex assembly	biological_process	1	PRPF3
GO:0000254	C-4 methylsterol oxidase activity	molecular_function	1	MSMO1
GO:0000266	mitochondrial fission	biological_process	1	MTFR1
GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	cellular_component	1	ATP8
GO:0000281	mitotic cytokinesis	biological_process	1	NUSAP1
GO:0000287	magnesium ion binding	molecular_function	22	ADSS|DYRK2|ENO1|ENO2|ENO3|FEN1|HPGDS|HPRT1|ITPK1|NT5C3A|NT5C3B|PKM|PRPS2|PRPSAP2|REV1|RPS6KA1|RPS6KA5|SIK1|STK11|TDP2|TESC|TOP2A
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	biological_process	1	CNOT7
GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	biological_process	1	CNOT7
GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	biological_process	1	CNOT7
GO:0000307	cyclin-dependent protein kinase holoenzyme complex	cellular_component	2	CCND1|CCND2
GO:0000339	RNA cap binding	molecular_function	2	LOC422214|NCBP1
GO:0000340	RNA 7-methylguanosine cap binding	molecular_function	1	LOC422214
GO:0000375	RNA splicing, via transesterification reactions	biological_process	1	DBR1
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	biological_process	1	EIF4A3
GO:0000387	spliceosomal snRNP assembly	biological_process	5	PRMT7|SNRPB|SNRPC|SNRPE|STRAP
GO:0000390	spliceosomal complex disassembly	biological_process	1	TFIP11
GO:0000395	mRNA 5'-splice site recognition	biological_process	2	PSIP1|SNRPC
GO:0000398	mRNA splicing, via spliceosome	biological_process	2	DBR1|LOC422214
GO:0000407	pre-autophagosomal structure	cellular_component	1	ATG7
GO:0000413	protein peptidyl-prolyl isomerization	biological_process	2	PPIB|PPIL3
GO:0000421	autophagic vacuole membrane	cellular_component	1	TECPR1
GO:0000422	mitochondrion degradation	biological_process	3	FUNDC1|WDR45B|WIPI2
GO:0000439	core TFIIH complex	cellular_component	1	GTF2H5
GO:0000444	MIS12/MIND type complex	cellular_component	1	MIS12
GO:0000445	THO complex part of transcription export complex	cellular_component	1	THOC5
GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	1	RPSA
GO:0000453	enzyme-directed rRNA 2'-O-methylation	biological_process	1	FTSJ3
GO:0000461	endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	1	RPSA
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	2	DCAF13|UTP15
GO:0000502	proteasome complex	cellular_component	2	ADRM1|PAAF1
GO:0000701	purine-specific mismatch base pair DNA N-glycosylase activity	molecular_function	1	PCNA
GO:0000715	nucleotide-excision repair, DNA damage recognition	biological_process	1	DCLRE1A
GO:0000722	telomere maintenance via recombination	biological_process	1	SMC5
GO:0000723	telomere maintenance	biological_process	8	DCLRE1B|DKC1|NBN|POT1|RPA1|TERF2|TERF2IP|XRCC6
GO:0000724	double-strand break repair via homologous recombination	biological_process	15	CDK1|MAD2L2|MCM8|MCM9|MMS22L|MRE11A|NBN|PRKDC|RAD51|RFC2|RPA1|SFR1|SMC5|STT3A|WDR48
GO:0000729	DNA double-strand break processing	biological_process	3	BLM|DNA2|UBE2V2
GO:0000731	DNA synthesis involved in DNA repair	biological_process	1	POLG
GO:0000733	DNA strand renaturation	biological_process	1	RAD54L
GO:0000737	DNA catabolic process, endonucleolytic	biological_process	4	DNA2|DNASE1|FEN1|NTHL1
GO:0000738	DNA catabolic process, exonucleolytic	biological_process	2	APTX|XRN2
GO:0000740	nuclear membrane fusion	biological_process	1	GAPDH
GO:0000775	chromosome, centromeric region	cellular_component	12	CDCA8|CDCA9|CENPL|CENPM|CENPN|CENPP|CENPQ|INCENP|LOC374195|MLF1IP|PPP2CB|SUV39H2
GO:0000776	kinetochore	cellular_component	7	CENPI|CENPO|DYNC1LI1|NDC80|NDE1|PAFAH1B1|PSEN1
GO:0000777	condensed chromosome kinetochore	cellular_component	10	APITD1|CENPH|CENPK|CENPT|CENPW|CFDP1|CSNK1A1|ITGB3BP|NDC80|NUF2
GO:0000778	condensed nuclear chromosome kinetochore	cellular_component	2	CENPA|NDC80
GO:0000779	condensed chromosome, centromeric region	cellular_component	1	CEBPB
GO:0000781	chromosome, telomeric region	cellular_component	6	DCLRE1B|NBN|POT1|SMC5|TERF2|TERF2IP
GO:0000783	nuclear telomere cap complex	cellular_component	1	TERF2IP
GO:0000784	nuclear chromosome, telomeric region	cellular_component	1	POT1
GO:0000785	chromatin	cellular_component	10	CCND2|HMGN1|HMGN2|HMGN3|HMGN5|PARPBP|RAN|STT3A|TP53|WDR82
