go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0000003	reproduction	biological_process	9615	inferred	1	403894	ZP3
GO:0000145	exocyst	cellular_component	9615	inferred	1	403958	RAB10
GO:0000323	lytic vacuole	cellular_component	9615	inferred	1	403403	PLA2G15
GO:0000975	regulatory region DNA binding	molecular_function	9615	inferred	1	403924	MYC
GO:0001067	regulatory region nucleic acid binding	molecular_function	9615	inferred	1	403924	MYC
GO:0001738	morphogenesis of a polarized epithelium	biological_process	9615	inferred	1	403958	RAB10
GO:0001765	membrane raft assembly	biological_process	9615	inferred	1	403980	CAV1
GO:0001816	cytokine production	biological_process	9615	inferred	1	403796	IL18
GO:0001932	regulation of protein phosphorylation	biological_process	9615	inferred	1	403924	MYC
GO:0001933	negative regulation of protein phosphorylation	biological_process	9615	inferred	1	403924	MYC
GO:0001968	fibronectin binding	molecular_function	9615	inferred	1	475471	SFRP2
GO:0002009	morphogenesis of an epithelium	biological_process	9615	inferred	2	403958|482252	RAB10|PODXL
GO:0002250	adaptive immune response	biological_process	9615	inferred	2	403894|403988	ZP3|ZP2
GO:0002252	immune effector process	biological_process	9615	inferred	2	403894|403988	ZP3|ZP2
GO:0002376	immune system process	biological_process	9615	inferred	2	403894|403988	ZP3|ZP2
GO:0002443	leukocyte mediated immunity	biological_process	9615	inferred	2	403894|403988	ZP3|ZP2
GO:0002449	lymphocyte mediated immunity	biological_process	9615	inferred	2	403894|403988	ZP3|ZP2
GO:0002455	humoral immune response mediated by circulating immunoglobulin	biological_process	9615	inferred	2	403894|403988	ZP3|ZP2
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	biological_process	9615	inferred	2	403894|403988	ZP3|ZP2
