go_id	go_term	go_domain	size	genes
GO:0000001	mitochondrion inheritance	biological_process	28	850504|850686|850887|851085|851249|851359|851532|851558|851727|853033|853146|853528|853856|854079|854153|854318|854504|854668|854748|854867|855094|855318|855412|855645|855771|856198|856249|856601
GO:0000002	mitochondrial genome maintenance	biological_process	39	850395|850507|850530|850654|850748|850780|851013|851069|851223|851329|851637|851649|851726|851845|851890|852461|852491|852654|853047|853053|853298|853332|853342|853582|853609|853858|854058|854153|854386|854941|855094|855251|855282|855348|855508|856232|856426|856520|856898
GO:0000003	reproduction	biological_process	51	850345|850367|850405|850543|850639|850683|850800|850930|851023|851029|851041|851051|851522|851765|851907|852373|852392|852406|852511|852779|852791|852826|852949|853056|853153|853196|853269|853554|853729|853770|853818|853964|854666|854677|854809|854822|855136|855272|855352|855361|855478|855640|855914|856240|856382|856458|856463|856484|856511|856870|856892
GO:0000006	high-affinity zinc uptake transmembrane transporter activity	molecular_function	1	852637
GO:0000007	low-affinity zinc ion transmembrane transporter activity	molecular_function	1	850821
GO:0000009	alpha-1,6-mannosyltransferase activity	molecular_function	9	851832|852815|852845|853256|853538|854925|855764|856057|856675
GO:0000010	trans-hexaprenyltranstransferase activity	molecular_function	1	852288
GO:0000011	vacuole inheritance	biological_process	18	850296|850504|850732|851923|852106|852394|852785|853123|854201|854256|854504|854668|854876|855012|855418|855645|856382|856702
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	7	852700|853174|853930|854878|856085|856569|856764
GO:0000015	phosphopyruvate hydratase complex	cellular_component	5	853169|854575|855373|855848|856579
GO:0000017	alpha-glucoside transport	biological_process	1	852601
GO:0000018	regulation of DNA recombination	biological_process	27	850879|850935|851136|851520|851671|852395|852457|852582|853271|853353|854034|854047|854063|854086|854156|854315|854663|854818|855228|855386|855636|855901|855976|856092|856558|856918|4036073
GO:0000019	regulation of mitotic recombination	biological_process	7	854086|854156|854663|855636|856092|856918|4036073
GO:0000022	mitotic spindle elongation	biological_process	11	850328|851250|851495|852216|852249|853041|853551|853963|854223|856528|856648
