go_id	go_term	go_domain	size	genes
GO:0000002	mitochondrial genome maintenance	biological_process	10	Akt3|Mef2a|Mgme1|Mpv17|Mrpl15|Mrpl17|Mrpl39|Opa1|Slc25a33|Slc25a36
GO:0000003	reproduction	biological_process	1	Chaf1b
GO:0000009	alpha-1,6-mannosyltransferase activity	molecular_function	59	B3galnt2|B3galt1|B3galt2|B3galt5|B3glct|B3gnt4|B3gnt6|B3gnt7|B3gnt8|B3gnt9|B3gntl1|B4galnt2|B4galt1|B4galt2|B4galt3|B4galt4|B4galt5|B4galt6|B4galt7|B4gat1|Dpy19l1|Dpy19l2|Dpy19l3|Dpy19l4|Fut10|Fut11|Fut4|Fut7|Fut9|Galnt10|Galnt12|Galnt13|Galnt14|Galnt15|Galnt16|Galnt18|Galnt2|Galnt5|Galnt7|Galnt9|Galntl6|Gcnt7|Glt6d1|Glt8d1|Glt8d2|Gyltl1b|Large|Mgat4d|Mgat4e|Mgat5b|Pigb|Pigm|Pigv|Pigz|Poglut1|Pomgnt1|Pomgnt2|Uggt1|Wbscr17
GO:0000010	trans-hexaprenyltranstransferase activity	molecular_function	2	Pdss1|Pdss2
GO:0000011	vacuole inheritance	biological_process	1	Rbsn
GO:0000012	single strand break repair	biological_process	7	Aplf|Aptx|Lig4|Sirt1|Tdp1|Trpc2|Xrcc1
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	5	Dclre1c|Ercc1|Ercc4|Rad50|Rbbp8
GO:0000015	phosphopyruvate hydratase complex	cellular_component	3	Eno2|Eno3|Eno4
GO:0000016	lactase activity	molecular_function	1	Lct
GO:0000018	regulation of DNA recombination	biological_process	2	Smarcad1|Thoc1
GO:0000019	regulation of mitotic recombination	biological_process	1	Rad50
GO:0000026	alpha-1,2-mannosyltransferase activity	molecular_function	59	B3galnt2|B3galt1|B3galt2|B3galt5|B3glct|B3gnt4|B3gnt6|B3gnt7|B3gnt8|B3gnt9|B3gntl1|B4galnt2|B4galt1|B4galt2|B4galt3|B4galt4|B4galt5|B4galt6|B4galt7|B4gat1|Dpy19l1|Dpy19l2|Dpy19l3|Dpy19l4|Fut10|Fut11|Fut4|Fut7|Fut9|Galnt10|Galnt12|Galnt13|Galnt14|Galnt15|Galnt16|Galnt18|Galnt2|Galnt5|Galnt7|Galnt9|Galntl6|Gcnt7|Glt6d1|Glt8d1|Glt8d2|Gyltl1b|Large|Mgat4d|Mgat4e|Mgat5b|Pigb|Pigm|Pigv|Pigz|Poglut1|Pomgnt1|Pomgnt2|Uggt1|Wbscr17
GO:0000027	ribosomal large subunit assembly	biological_process	5	Brix1|Rnr2|Rpf1|Rpf2|Rpl24
GO:0000028	ribosomal small subunit assembly	biological_process	12	Eral1|Gm3577|Pwp2|Rnr1|Rps14|Rps15|Rps17|Rps19|Rps2|Rps25|Rpsa|Rrp7a
